Timestep "B2: Total water depth (m)" "B2: Current speed (m/s)" "B2: Time (s)"
"2100-01-01 00:12:37.000" 1.3053655624389648 0.07122500985860825 757.0
"2100-01-01 00:12:37.500" 1.3032517433166504 0.07668222486972809 757.5
"2100-01-01 00:12:38.000" 1.300976276397705 0.08225538581609726 758.0
"2100-01-01 00:12:38.500" 1.298548936843872 0.08784489333629608 758.5
"2100-01-01 00:12:39.000" 1.2959871292114258 0.093355692923069 759.0
"2100-01-01 00:12:39.500" 1.293312907218933 0.09870798140764236 759.5
"2100-01-01 00:12:40.000" 1.2905490398406982 0.10384770482778549 760.0
"2100-01-01 00:12:40.500" 1.2877178192138672 0.1087450459599495 760.5
"2100-01-01 00:12:41.000" 1.2848916053771973 0.11337558180093765 761.0
"2100-01-01 00:12:41.500" 1.2820887565612793 0.11776387691497803 761.5
"2100-01-01 00:12:42.000" 1.2792659997940063 0.1219673827290535 762.0
"2100-01-01 00:12:42.500" 1.2763832807540894 0.12600253522396088 762.5
"2100-01-01 00:12:43.000" 1.2734348773956299 0.12986484169960022 763.0
"2100-01-01 00:12:43.500" 1.270447015762329 0.13356322050094604 763.5
"2100-01-01 00:12:44.000" 1.2673585414886475 0.1373443305492401 764.0
"2100-01-01 00:12:44.500" 1.2642090320587158 0.14099815487861633 764.5
"2100-01-01 00:12:45.000" 1.260995626449585 0.14435791969299316 765.0
"2100-01-01 00:12:45.500" 1.2577067613601685 0.14732235670089722 765.5
"2100-01-01 00:12:46.000" 1.2543329000473022 0.14985987544059753 766.0
"2100-01-01 00:12:46.500" 1.2508666515350342 0.1519775390625 766.5
"2100-01-01 00:12:47.000" 1.247305989265442 0.15371786057949066 767.0
"2100-01-01 00:12:47.500" 1.2436535358428955 0.1551317572593689 767.5
"2100-01-01 00:12:48.000" 1.239882469177246 0.15625885128974915 768.0
"2100-01-01 00:12:48.500" 1.235986590385437 0.1571529060602188 768.5
"2100-01-01 00:12:49.000" 1.2320048809051514 0.15786835551261902 769.0
"2100-01-01 00:12:49.500" 1.2279688119888306 0.15845026075839996 769.5
"2100-01-01 00:12:50.000" 1.2238982915878296 0.15893080830574036 770.0
"2100-01-01 00:12:50.500" 1.2197767496109009 0.15928733348846436 770.5
"2100-01-01 00:12:51.000" 1.2155715227127075 0.15940852463245392 771.0
"2100-01-01 00:12:51.500" 1.2112244367599487 0.15918134152889252 771.5
"2100-01-01 00:12:52.000" 1.2069827318191528 0.1591428816318512 772.0
"2100-01-01 00:12:52.500" 1.202467918395996 0.15825623273849487 772.5
"2100-01-01 00:12:53.000" 1.1986324787139893 0.15887285768985748 773.0
"2100-01-01 00:12:53.500" 1.1958273649215698 0.16169103980064392 773.5
"2100-01-01 00:12:54.000" 1.1937007904052734 0.16752514243125916 774.0
"2100-01-01 00:12:54.500" 1.192609190940857 0.17800100147724152 774.5
"2100-01-01 00:12:55.000" 1.1936908960342407 0.1957847774028778 775.0
"2100-01-01 00:12:55.500" 1.1979610919952393 0.22456970810890198 775.5
"2100-01-01 00:12:56.000" 1.2058005332946777 0.2661207318305969 776.0
"2100-01-01 00:12:56.500" 1.2162365913391113 0.3187911808490753 776.5
"2100-01-01 00:12:57.000" 1.2280654907226562 0.381147563457489 777.0
"2100-01-01 00:12:57.500" 1.239944577217102 0.4492516815662384 777.5
"2100-01-01 00:12:58.000" 1.2509688138961792 0.5188681483268738 778.0
"2100-01-01 00:12:58.500" 1.2607749700546265 0.5880268216133118 778.5
"2100-01-01 00:12:59.000" 1.2689367532730103 0.655281662940979 779.0
"2100-01-01 00:12:59.500" 1.2749425172805786 0.7186011672019958 779.5
"2100-01-01 00:13:00.000" 1.2784603834152222 0.7764777541160583 780.0
"2100-01-01 00:13:00.500" 1.2781472206115723 0.8269141912460327 780.5
"2100-01-01 00:13:01.000" 1.2755461931228638 0.8703667521476746 781.0
"2100-01-01 00:13:01.500" 1.272472620010376 0.9089096784591675 781.5
"2100-01-01 00:13:02.000" 1.2696558237075806 0.9443913102149963 782.0
"2100-01-01 00:13:02.500" 1.2665358781814575 0.9773449897766113 782.5
"2100-01-01 00:13:03.000" 1.2646539211273193 1.0082210302352905 783.0
"2100-01-01 00:13:03.500" 1.2631480693817139 1.037311315536499 783.5
"2100-01-01 00:13:04.000" 1.261878252029419 1.0635530948638916 784.0
"2100-01-01 00:13:04.500" 1.2601237297058105 1.0860157012939453 784.5
"2100-01-01 00:13:05.000" 1.2576123476028442 1.1040289402008057 785.0
"2100-01-01 00:13:05.500" 1.2542533874511719 1.1173348426818848 785.5
"2100-01-01 00:13:06.000" 1.2499874830245972 1.124508023262024 786.0
"2100-01-01 00:13:06.500" 1.2439749240875244 1.1236764192581177 786.5
"2100-01-01 00:13:07.000" 1.2364507913589478 1.1132452487945557 787.0
"2100-01-01 00:13:07.500" 1.2256766557693481 1.0839647054672241 787.5
"2100-01-01 00:13:08.000" 1.2128808498382568 1.041785717010498 788.0
"2100-01-01 00:13:08.500" 1.202574372291565 1.003607988357544 788.5
"2100-01-01 00:13:09.000" 1.1970579624176025 0.9770545363426208 789.0
"2100-01-01 00:13:09.500" 1.1946099996566772 0.9593840837478638 789.5
"2100-01-01 00:13:10.000" 1.1924927234649658 0.9430524706840515 790.0
"2100-01-01 00:13:10.500" 1.1911178827285767 0.9303180575370789 790.5
"2100-01-01 00:13:11.000" 1.1899325847625732 0.9211300611495972 791.0
"2100-01-01 00:13:11.500" 1.1887352466583252 0.9130469560623169 791.5
"2100-01-01 00:13:12.000" 1.1876440048217773 0.9072954654693604 792.0
"2100-01-01 00:13:12.500" 1.1857473850250244 0.8988441824913025 792.5
"2100-01-01 00:13:13.000" 1.1823009252548218 0.8878914713859558 793.0
"2100-01-01 00:13:13.500" 1.1781680583953857 0.8774609565734863 793.5
"2100-01-01 00:13:14.000" 1.1729642152786255 0.8657879829406738 794.0
"2100-01-01 00:13:14.500" 1.1660466194152832 0.8518210053443909 794.5
"2100-01-01 00:13:15.000" 1.15792715549469 0.8374777436256409 795.0
"2100-01-01 00:13:15.500" 1.1492608785629272 0.8215711712837219 795.5
"2100-01-01 00:13:16.000" 1.1408159732818604 0.8055853247642517 796.0
"2100-01-01 00:13:16.500" 1.1331778764724731 0.7907974720001221 796.5
"2100-01-01 00:13:17.000" 1.1261998414993286 0.7744362354278564 797.0
"2100-01-01 00:13:17.500" 1.119003415107727 0.7526461482048035 797.5
"2100-01-01 00:13:18.000" 1.1107558012008667 0.7225576639175415 798.0
"2100-01-01 00:13:18.500" 1.1020359992980957 0.6843923330307007 798.5
"2100-01-01 00:13:19.000" 1.0936421155929565 0.642897367477417 799.0
"2100-01-01 00:13:19.500" 1.0867488384246826 0.5999132990837097 799.5
"2100-01-01 00:13:20.000" 1.0815569162368774 0.5561406016349792 800.0
"2100-01-01 00:13:20.500" 1.0784004926681519 0.5132111310958862 800.5
"2100-01-01 00:13:21.000" 1.076923131942749 0.4687899053096771 801.0
"2100-01-01 00:13:21.500" 1.076535940170288 0.4229812026023865 801.5
"2100-01-01 00:13:22.000" 1.0774134397506714 0.3783111870288849 802.0
"2100-01-01 00:13:22.500" 1.0791361331939697 0.3348020911216736 802.5
"2100-01-01 00:13:23.000" 1.082800269126892 0.2958352863788605 803.0
"2100-01-01 00:13:23.500" 1.086840271949768 0.25917646288871765 803.5
"2100-01-01 00:13:24.000" 1.0920324325561523 0.22779123485088348 804.0
"2100-01-01 00:13:24.500" 1.0977243185043335 0.20119237899780273 804.5
"2100-01-01 00:13:25.000" 1.1047998666763306 0.18169058859348297 805.0
"2100-01-01 00:13:25.500" 1.1127972602844238 0.16985057294368744 805.5
"2100-01-01 00:13:26.000" 1.1205755472183228 0.16496126353740692 806.0
"2100-01-01 00:13:26.500" 1.1279274225234985 0.1676500141620636 806.5
"2100-01-01 00:13:27.000" 1.133957862854004 0.18154999613761902 807.0
"2100-01-01 00:13:27.500" 1.1405065059661865 0.2009807825088501 807.5
"2100-01-01 00:13:28.000" 1.147924542427063 0.22490249574184418 808.0
"2100-01-01 00:13:28.500" 1.156268835067749 0.2491103559732437 808.5
"2100-01-01 00:13:29.000" 1.164217472076416 0.27376461029052734 809.0
"2100-01-01 00:13:29.500" 1.1721603870391846 0.2973855435848236 809.5
"2100-01-01 00:13:30.000" 1.1807538270950317 0.31852835416793823 810.0
"2100-01-01 00:13:30.500" 1.1900395154953003 0.33624351024627686 810.5
"2100-01-01 00:13:31.000" 1.1994456052780151 0.3522781431674957 811.0
"2100-01-01 00:13:31.500" 1.2095932960510254 0.3646158277988434 811.5
"2100-01-01 00:13:32.000" 1.2202680110931396 0.37393918633461 812.0
"2100-01-01 00:13:32.500" 1.2308546304702759 0.3811454474925995 812.5
"2100-01-01 00:13:33.000" 1.2410273551940918 0.3872547447681427 813.0
"2100-01-01 00:13:33.500" 1.2508199214935303 0.390951007604599 813.5
"2100-01-01 00:13:34.000" 1.2604001760482788 0.3917251229286194 814.0
"2100-01-01 00:13:34.500" 1.2700140476226807 0.38986504077911377 814.5
"2100-01-01 00:13:35.000" 1.2795990705490112 0.38484665751457214 815.0
"2100-01-01 00:13:35.500" 1.288745641708374 0.37697651982307434 815.5
"2100-01-01 00:13:36.000" 1.2974852323532104 0.367463618516922 816.0
"2100-01-01 00:13:36.500" 1.3060417175292969 0.35707587003707886 816.5
"2100-01-01 00:13:37.000" 1.3142298460006714 0.34640735387802124 817.0
"2100-01-01 00:13:37.500" 1.3219220638275146 0.3354819118976593 817.5
"2100-01-01 00:13:38.000" 1.329275131225586 0.32451191544532776 818.0
"2100-01-01 00:13:38.500" 1.3364744186401367 0.31371092796325684 818.5
"2100-01-01 00:13:39.000" 1.3435767889022827 0.30335766077041626 819.0
"2100-01-01 00:13:39.500" 1.3506125211715698 0.29358765482902527 819.5
"2100-01-01 00:13:40.000" 1.3576229810714722 0.2843153774738312 820.0
"2100-01-01 00:13:40.500" 1.3645414113998413 0.2751953899860382 820.5
"2100-01-01 00:13:41.000" 1.3712210655212402 0.2660749554634094 821.0
"2100-01-01 00:13:41.500" 1.3776761293411255 0.2570856213569641 821.5
"2100-01-01 00:13:42.000" 1.383980393409729 0.24843628704547882 822.0
"2100-01-01 00:13:42.500" 1.3901913166046143 0.24033081531524658 822.5
"2100-01-01 00:13:43.000" 1.3963840007781982 0.23283523321151733 823.0
"2100-01-01 00:13:43.500" 1.4026068449020386 0.2259393334388733 823.5
"2100-01-01 00:13:44.000" 1.4087884426116943 0.21969269216060638 824.0
"2100-01-01 00:13:44.500" 1.4148279428482056 0.21409250795841217 824.5
"2100-01-01 00:13:45.000" 1.4206546545028687 0.20911496877670288 825.0
"2100-01-01 00:13:45.500" 1.4262065887451172 0.20473934710025787 825.5
"2100-01-01 00:13:46.000" 1.431413173675537 0.20083081722259521 826.0
"2100-01-01 00:13:46.500" 1.4363373517990112 0.1972392201423645 826.5
"2100-01-01 00:13:47.000" 1.4410383701324463 0.19390536844730377 827.0
"2100-01-01 00:13:47.500" 1.4455316066741943 0.19070400297641754 827.5
"2100-01-01 00:13:48.000" 1.4497756958007812 0.18750311434268951 828.0
"2100-01-01 00:13:48.500" 1.4537711143493652 0.18417637050151825 828.5
"2100-01-01 00:13:49.000" 1.4575358629226685 0.1805933266878128 829.0
"2100-01-01 00:13:49.500" 1.46107816696167 0.17658261954784393 829.5
"2100-01-01 00:13:50.000" 1.4644019603729248 0.1721695214509964 830.0
"2100-01-01 00:13:50.500" 1.467513918876648 0.1673772633075714 830.5
"2100-01-01 00:13:51.000" 1.4704335927963257 0.16215986013412476 831.0
"2100-01-01 00:13:51.500" 1.4732449054718018 0.15670481324195862 831.5
"2100-01-01 00:13:52.000" 1.4759583473205566 0.15110817551612854 832.0
"2100-01-01 00:13:52.500" 1.4785557985305786 0.14532101154327393 832.5
"2100-01-01 00:13:53.000" 1.4810278415679932 0.13923269510269165 833.0
"2100-01-01 00:13:53.500" 1.4833627939224243 0.13286937773227692 833.5
"2100-01-01 00:13:54.000" 1.4855400323867798 0.12629997730255127 834.0
"2100-01-01 00:13:54.500" 1.4875328540802002 0.11959800869226456 834.5
"2100-01-01 00:13:55.000" 1.4893125295639038 0.11281881481409073 835.0
"2100-01-01 00:13:55.500" 1.4908615350723267 0.10601716488599777 835.5
"2100-01-01 00:13:56.000" 1.4921503067016602 0.09921863675117493 836.0
"2100-01-01 00:13:56.500" 1.4930574893951416 0.09243202954530716 836.5
"2100-01-01 00:13:57.000" 1.4936591386795044 0.08568323403596878 837.0
"2100-01-01 00:13:57.500" 1.4940677881240845 0.07889766246080399 837.5
"2100-01-01 00:13:58.000" 1.494297981262207 0.07221096754074097 838.0
"2100-01-01 00:13:58.500" 1.4943602085113525 0.06572862714529037 838.5
"2100-01-01 00:13:59.000" 1.4942450523376465 0.05952784791588783 839.0
"2100-01-01 00:13:59.500" 1.4939424991607666 0.05369608476758003 839.5
"2100-01-01 00:14:00.000" 1.493436574935913 0.048375703394412994 840.0
"2100-01-01 00:14:00.500" 1.492712140083313 0.04376569017767906 840.5
"2100-01-01 00:14:01.000" 1.491771936416626 0.04011854901909828 841.0
"2100-01-01 00:14:01.500" 1.4906331300735474 0.03778039291501045 841.5
"2100-01-01 00:14:02.000" 1.4893229007720947 0.037104763090610504 842.0
"2100-01-01 00:14:02.500" 1.4878661632537842 0.03830963373184204 842.5
"2100-01-01 00:14:03.000" 1.4861866235733032 0.041183993220329285 843.0
"2100-01-01 00:14:03.500" 1.4842686653137207 0.04542073607444763 843.5
"2100-01-01 00:14:04.000" 1.4821878671646118 0.050691649317741394 844.0
"2100-01-01 00:14:04.500" 1.4800286293029785 0.05673481151461601 844.5
"2100-01-01 00:14:05.000" 1.4778329133987427 0.06340403109788895 845.0
"2100-01-01 00:14:05.500" 1.475611925125122 0.07052863389253616 845.5
"2100-01-01 00:14:06.000" 1.4733134508132935 0.07802694290876389 846.0
"2100-01-01 00:14:06.500" 1.4708470106124878 0.08580578118562698 846.5
"2100-01-01 00:14:07.000" 1.4682265520095825 0.09371022135019302 847.0
"2100-01-01 00:14:07.500" 1.46548330783844 0.10174170881509781 847.5
"2100-01-01 00:14:08.000" 1.4625719785690308 0.1100437268614769 848.0
"2100-01-01 00:14:08.500" 1.459475040435791 0.11866612732410431 848.5
"2100-01-01 00:14:09.000" 1.456177830696106 0.12761464715003967 849.0
"2100-01-01 00:14:09.500" 1.4526758193969727 0.1368492990732193 849.5
"2100-01-01 00:14:10.000" 1.4489773511886597 0.14630621671676636 850.0
"2100-01-01 00:14:10.500" 1.4451087713241577 0.15590159595012665 850.5
"2100-01-01 00:14:11.000" 1.4411371946334839 0.1655416190624237 851.0
"2100-01-01 00:14:11.500" 1.4371155500411987 0.17512822151184082 851.5
"2100-01-01 00:14:12.000" 1.4330509901046753 0.18452492356300354 852.0
"2100-01-01 00:14:12.500" 1.4289520978927612 0.19366781413555145 852.5
"2100-01-01 00:14:13.000" 1.424803614616394 0.20253367722034454 853.0
"2100-01-01 00:14:13.500" 1.4206479787826538 0.2111360728740692 853.5
"2100-01-01 00:14:14.000" 1.4164785146713257 0.21951358020305634 854.0
"2100-01-01 00:14:14.500" 1.4122679233551025 0.22770880162715912 854.5
"2100-01-01 00:14:15.000" 1.4080110788345337 0.23574258387088776 855.0
"2100-01-01 00:14:15.500" 1.4037046432495117 0.2435992956161499 855.5
"2100-01-01 00:14:16.000" 1.399345874786377 0.2512495517730713 856.0
"2100-01-01 00:14:16.500" 1.39492666721344 0.2586585581302643 856.5
"2100-01-01 00:14:17.000" 1.3904376029968262 0.26577579975128174 857.0
"2100-01-01 00:14:17.500" 1.3858723640441895 0.27254223823547363 857.5
"2100-01-01 00:14:18.000" 1.3812241554260254 0.27887311577796936 858.0
"2100-01-01 00:14:18.500" 1.376488208770752 0.28469565510749817 858.5
"2100-01-01 00:14:19.000" 1.3716620206832886 0.2899528443813324 859.0
"2100-01-01 00:14:19.500" 1.3667446374893188 0.29458513855934143 859.5
"2100-01-01 00:14:20.000" 1.3617440462112427 0.2985159754753113 860.0
"2100-01-01 00:14:20.500" 1.3565185070037842 0.3016861081123352 860.5
"2100-01-01 00:14:21.000" 1.351024866104126 0.30409762263298035 861.0
"2100-01-01 00:14:21.500" 1.3453764915466309 0.3057953417301178 861.5
"2100-01-01 00:14:22.000" 1.3396828174591064 0.3068517744541168 862.0
"2100-01-01 00:14:22.500" 1.3339934349060059 0.30742812156677246 862.5
"2100-01-01 00:14:23.000" 1.328300952911377 0.3073643743991852 863.0
"2100-01-01 00:14:23.500" 1.322695016860962 0.3064032196998596 863.5
"2100-01-01 00:14:24.000" 1.317211389541626 0.30449873208999634 864.0
"2100-01-01 00:14:24.500" 1.3118070363998413 0.3017192482948303 864.5
"2100-01-01 00:14:25.000" 1.3064813613891602 0.2981778383255005 865.0
"2100-01-01 00:14:25.500" 1.3012495040893555 0.294036328792572 865.5
"2100-01-01 00:14:26.000" 1.2963085174560547 0.28991463780403137 866.0
"2100-01-01 00:14:26.500" 1.291709065437317 0.28635653853416443 866.5
"2100-01-01 00:14:27.000" 1.286803126335144 0.2811678946018219 867.0
"2100-01-01 00:14:27.500" 1.2813282012939453 0.27402263879776 867.5
"2100-01-01 00:14:28.000" 1.275409460067749 0.2649969756603241 868.0
"2100-01-01 00:14:28.500" 1.2693389654159546 0.25453320145606995 868.5
"2100-01-01 00:14:29.000" 1.2633625268936157 0.24318431317806244 869.0
"2100-01-01 00:14:29.500" 1.2576384544372559 0.23147808015346527 869.5
"2100-01-01 00:14:30.000" 1.2521946430206299 0.21979035437107086 870.0
"2100-01-01 00:14:30.500" 1.24705171585083 0.20824314653873444 870.5
"2100-01-01 00:14:31.000" 1.242270827293396 0.19682906568050385 871.0
"2100-01-01 00:14:31.500" 1.2379199266433716 0.18570327758789062 871.5
"2100-01-01 00:14:32.000" 1.233971357345581 0.174933522939682 872.0
"2100-01-01 00:14:32.500" 1.23042893409729 0.16452272236347198 872.5
"2100-01-01 00:14:33.000" 1.2270070314407349 0.15390349924564362 873.0
"2100-01-01 00:14:33.500" 1.2235592603683472 0.14254982769489288 873.5
"2100-01-01 00:14:34.000" 1.2200629711151123 0.13034838438034058 874.0
"2100-01-01 00:14:34.500" 1.2165684700012207 0.1174761950969696 874.5
"2100-01-01 00:14:35.000" 1.2132066488265991 0.10432396829128265 875.0
"2100-01-01 00:14:35.500" 1.2101314067840576 0.09133407473564148 875.5
"2100-01-01 00:14:36.000" 1.2074414491653442 0.07893026620149612 876.0
"2100-01-01 00:14:36.500" 1.2051749229431152 0.06750025600194931 876.5
"2100-01-01 00:14:37.000" 1.2033241987228394 0.057402871549129486 877.0
"2100-01-01 00:14:37.500" 1.2018532752990723 0.0489862821996212 877.5
"2100-01-01 00:14:38.000" 1.2006899118423462 0.042542964220047 878.0
"2100-01-01 00:14:38.500" 1.1997692584991455 0.038226887583732605 878.5
"2100-01-01 00:14:39.000" 1.1990832090377808 0.03595658019185066 879.0
"2100-01-01 00:14:39.500" 1.1985973119735718 0.035438962280750275 879.5
"2100-01-01 00:14:40.000" 1.1982290744781494 0.036228373646736145 880.0
"2100-01-01 00:14:40.500" 1.197959303855896 0.037945378571748734 880.5
"2100-01-01 00:14:41.000" 1.1977027654647827 0.040291473269462585 881.0
"2100-01-01 00:14:41.500" 1.1974964141845703 0.04306716099381447 881.5
"2100-01-01 00:14:42.000" 1.197328805923462 0.04616327956318855 882.0
"2100-01-01 00:14:42.500" 1.1971861124038696 0.049440715461969376 882.5
"2100-01-01 00:14:43.000" 1.1970798969268799 0.05274926498532295 883.0
"2100-01-01 00:14:43.500" 1.1971278190612793 0.055979035794734955 883.5
"2100-01-01 00:14:44.000" 1.1973412036895752 0.05895035341382027 884.0
"2100-01-01 00:14:44.500" 1.1976327896118164 0.061493273824453354 884.5
"2100-01-01 00:14:45.000" 1.19791841506958 0.06348101794719696 885.0
"2100-01-01 00:14:45.500" 1.198115348815918 0.06480041146278381 885.5
"2100-01-01 00:14:46.000" 1.1982046365737915 0.06529717147350311 886.0
"2100-01-01 00:14:46.500" 1.1981226205825806 0.06494706124067307 886.5
"2100-01-01 00:14:47.000" 1.1979856491088867 0.06389446556568146 887.0
"2100-01-01 00:14:47.500" 1.1977792978286743 0.06216013431549072 887.5
"2100-01-01 00:14:48.000" 1.1975197792053223 0.05976901948451996 888.0
"2100-01-01 00:14:48.500" 1.1973166465759277 0.05684923008084297 888.5
"2100-01-01 00:14:49.000" 1.19728684425354 0.053347568958997726 889.0
"2100-01-01 00:14:49.500" 1.1974338293075562 0.04930715635418892 889.5
"2100-01-01 00:14:50.000" 1.1976583003997803 0.04486297443509102 890.0
"2100-01-01 00:14:50.500" 1.1979128122329712 0.04020854830741882 890.5
"2100-01-01 00:14:51.000" 1.198160171508789 0.03563205152750015 891.0
"2100-01-01 00:14:51.500" 1.198348045349121 0.03155055269598961 891.5
"2100-01-01 00:14:52.000" 1.1984316110610962 0.02833307720720768 892.0
"2100-01-01 00:14:52.500" 1.1983586549758911 0.02620052732527256 892.5
"2100-01-01 00:14:53.000" 1.1981842517852783 0.025384198874235153 893.0
"2100-01-01 00:14:53.500" 1.197961688041687 0.02597011998295784 893.5
"2100-01-01 00:14:54.000" 1.197745442390442 0.02784443274140358 894.0
"2100-01-01 00:14:54.500" 1.1975858211517334 0.030767278745770454 894.5
"2100-01-01 00:14:55.000" 1.1974601745605469 0.0343770794570446 895.0
"2100-01-01 00:14:55.500" 1.1973356008529663 0.03828492760658264 895.5
"2100-01-01 00:14:56.000" 1.1972099542617798 0.04222758859395981 896.0
"2100-01-01 00:14:56.500" 1.197121024131775 0.04602160304784775 896.5
"2100-01-01 00:14:57.000" 1.1970810890197754 0.049544673413038254 897.0
"2100-01-01 00:14:57.500" 1.1971044540405273 0.05271264910697937 897.5
"2100-01-01 00:14:58.000" 1.1972066164016724 0.05544989928603172 898.0
"2100-01-01 00:14:58.500" 1.1974066495895386 0.057712022215127945 898.5
"2100-01-01 00:14:59.000" 1.1976524591445923 0.05947160720825195 899.0
"2100-01-01 00:14:59.500" 1.1979199647903442 0.060683611780405045 899.5
"2100-01-01 00:15:00.000" 1.1982218027114868 0.06126498058438301 900.0
"2100-01-01 00:15:00.500" 1.1985479593276978 0.06139408051967621 900.5
"2100-01-01 00:15:01.000" 1.198851466178894 0.06082623451948166 901.0
"2100-01-01 00:15:01.500" 1.1990933418273926 0.059291768819093704 901.5
"2100-01-01 00:15:02.000" 1.1992976665496826 0.056731995195150375 902.0
"2100-01-01 00:15:02.500" 1.1995187997817993 0.053164705634117126 902.5
"2100-01-01 00:15:03.000" 1.1998074054718018 0.04864007607102394 903.0
"2100-01-01 00:15:03.500" 1.2002021074295044 0.0432506687939167 903.5
"2100-01-01 00:15:04.000" 1.2007102966308594 0.037137944251298904 904.0
"2100-01-01 00:15:04.500" 1.2014002799987793 0.030511697754263878 904.5
"2100-01-01 00:15:05.000" 1.2023053169250488 0.023645639419555664 905.0
"2100-01-01 00:15:05.500" 1.2034460306167603 0.017047367990016937 905.5
"2100-01-01 00:15:06.000" 1.2048113346099854 0.01203063316643238 906.0
"2100-01-01 00:15:06.500" 1.2064006328582764 0.011573056690394878 906.5
"2100-01-01 00:15:07.000" 1.2080886363983154 0.01641680672764778 907.0
"2100-01-01 00:15:07.500" 1.2098464965820312 0.023795567452907562 907.5
"2100-01-01 00:15:08.000" 1.2116937637329102 0.03213689476251602 908.0
"2100-01-01 00:15:08.500" 1.2136836051940918 0.04086310416460037 908.5
"2100-01-01 00:15:09.000" 1.215962290763855 0.04979408159852028 909.0
"2100-01-01 00:15:09.500" 1.2184693813323975 0.05886251479387283 909.5
"2100-01-01 00:15:10.000" 1.2211711406707764 0.06797854602336884 910.0
"2100-01-01 00:15:10.500" 1.2241206169128418 0.07705222815275192 910.5
"2100-01-01 00:15:11.000" 1.2272869348526 0.08599074929952621 911.0
"2100-01-01 00:15:11.500" 1.2306225299835205 0.0946553647518158 911.5
"2100-01-01 00:15:12.000" 1.234008550643921 0.10295654833316803 912.0
"2100-01-01 00:15:12.500" 1.2375202178955078 0.1110006645321846 912.5
"2100-01-01 00:15:13.000" 1.2411487102508545 0.11877746880054474 913.0000000000001
"2100-01-01 00:15:13.500" 1.2448869943618774 0.12628257274627686 913.5000000000001
"2100-01-01 00:15:14.000" 1.2487189769744873 0.13351157307624817 914.0000000000001
"2100-01-01 00:15:14.500" 1.2526178359985352 0.14045101404190063 914.5000000000001
"2100-01-01 00:15:15.000" 1.2565674781799316 0.14707106351852417 915.0000000000001
"2100-01-01 00:15:15.500" 1.2605527639389038 0.15331889688968658 915.5000000000001
"2100-01-01 00:15:16.000" 1.2645509243011475 0.15909849107265472 916.0000000000001
"2100-01-01 00:15:16.500" 1.2685426473617554 0.16432173550128937 916.5000000000001
"2100-01-01 00:15:17.000" 1.2725152969360352 0.16892221570014954 917.0000000000001
"2100-01-01 00:15:17.500" 1.2764562368392944 0.1728416085243225 917.5000000000001
"2100-01-01 00:15:18.000" 1.2804206609725952 0.17611239850521088 918.0000000000001
"2100-01-01 00:15:18.500" 1.284348487854004 0.17871974408626556 918.5000000000001
"2100-01-01 00:15:19.000" 1.2881977558135986 0.1806616187095642 919.0000000000001
"2100-01-01 00:15:19.500" 1.2919738292694092 0.18196864426136017 919.5000000000001
"2100-01-01 00:15:20.000" 1.295693278312683 0.18266746401786804 920.0000000000001
"2100-01-01 00:15:20.500" 1.2993537187576294 0.182794988155365 920.5000000000001
"2100-01-01 00:15:21.000" 1.3030011653900146 0.18225796520709991 921.0000000000001
"2100-01-01 00:15:21.500" 1.3066229820251465 0.18098200857639313 921.5000000000001
"2100-01-01 00:15:22.000" 1.3102530241012573 0.17893284559249878 922.0000000000001
"2100-01-01 00:15:22.500" 1.3138304948806763 0.17622649669647217 922.5000000000001
"2100-01-01 00:15:23.000" 1.3173226118087769 0.17295445501804352 923.0000000000001
"2100-01-01 00:15:23.500" 1.3206100463867188 0.16916914284229279 923.5000000000001
"2100-01-01 00:15:24.000" 1.3237788677215576 0.1649112105369568 924.0000000000001
"2100-01-01 00:15:24.500" 1.326863408088684 0.16025862097740173 924.5000000000001
"2100-01-01 00:15:25.000" 1.329813838005066 0.15523913502693176 925.0000000000001
"2100-01-01 00:15:25.500" 1.332601547241211 0.1498928666114807 925.5000000000001
"2100-01-01 00:15:26.000" 1.335172176361084 0.14434395730495453 926.0000000000001
"2100-01-01 00:15:26.500" 1.3374828100204468 0.13869769871234894 926.5000000000001
"2100-01-01 00:15:27.000" 1.3396507501602173 0.13290324807167053 927.0000000000001
"2100-01-01 00:15:27.500" 1.3417447805404663 0.12697993218898773 927.5000000000001
"2100-01-01 00:15:28.000" 1.3437432050704956 0.12091711163520813 928.0000000000001
"2100-01-01 00:15:28.500" 1.3456192016601562 0.11471153050661087 928.5000000000001
"2100-01-01 00:15:29.000" 1.347350835800171 0.10837247967720032 929.0000000000001
"2100-01-01 00:15:29.500" 1.3489227294921875 0.10192685574293137 929.5000000000001
"2100-01-01 00:15:30.000" 1.350325345993042 0.09542480856180191 930.0000000000001
"2100-01-01 00:15:30.500" 1.3515578508377075 0.08892303705215454 930.5000000000001
"2100-01-01 00:15:31.000" 1.3526310920715332 0.08248365670442581 931.0000000000001
"2100-01-01 00:15:31.500" 1.3535070419311523 0.07612612098455429 931.5000000000001
"2100-01-01 00:15:32.000" 1.3541886806488037 0.06987807899713516 932.0000000000001
"2100-01-01 00:15:32.500" 1.3547018766403198 0.06370114535093307 932.5000000000001
"2100-01-01 00:15:33.000" 1.3550938367843628 0.057556431740522385 933.0000000000001
"2100-01-01 00:15:33.500" 1.355413794517517 0.05137572064995766 933.5000000000001
"2100-01-01 00:15:34.000" 1.35570228099823 0.045135535299777985 934.0000000000001
